,ID_HDC_G0,active_living,nightlife,community_space,education,food_choices,health_wellbeing,mobility,accessibility,fifteenPopAccess,fifteenPopAl,fifteenPopN,fifteenPopCS,fifteenPopE,fifteenPopFC,fifteenPopHW,fifteenPopM,lng,lat,CTR_MN_NM,UC_NM_MN,P15,AREA,UC_NM_CTR
1016,2121,,1246.7334594726562,757.9079895019531,615.4990234375,530.9297485351562,703.2880249023438,912.2695007324219,699.9683619907923,23140.92773552,,13716.716027500002,19382.06146877,22799.82216759,23092.768758010003,22096.23474332,17687.16441276,2.929928197809261,11.12995054573393,Benin,Kandi,119158.1213,11.0,"Kandi, Benin"
1017,2123,555.0969848632812,1106.85400390625,637.8699951171875,646.1380004882812,501.1969909667969,774.1119995117188,337.11199951171875,675.2801475524902,1631038.18528833,1628553.96707166,1219385.65577354,1588354.7891694102,1572029.74160906,1651147.55665579,1535900.84991823,1713038.61590266,4.369211440672712,51.95957750270746,Netherlands,Rotterdam [The Hague],1913888.198,658.0,"Rotterdam [The Hague], Netherlands"
1018,2125,5000.0,5000.0,3573.001953125,1808.8609619140625,2541.1829833984375,3184.3483276367188,4254.052490234375,3543.933177403041,259771.38187526,489198.47282324,453853.00564447,2003048.05580437,2843367.6925112503,2518465.09793358,2741284.6172890402,1042662.0103976601,3.30189019488222,6.5876405962634825,Nigeria,Lagos,11575042.53,1196.0,"Lagos, Nigeria"
1019,2127,359.7019958496094,927.4530029296876,423.7789916992188,389.63600158691406,371.6950073242188,454.3870086669922,214.1895065307617,499.25013950892856,180271.26542549,179012.81618655002,137884.39391424,177256.99627103,178786.53166017,183835.23723507999,174366.39970139,185140.17293705003,4.0316220113508745,49.25073363491369,France,Reims,189743.3693,56.0,"Reims, France"
1020,2128,916.3462677001953,,350.4355010986328,307.885498046875,618.1755065917969,678.1720123291016,1028.1294555664062,572.7781110491071,92279.92582594001,71821.41413945999,,92299.1165849,92442.10835279,79161.6169157,87592.6460693,62829.24863146999,3.4974288040940524,34.158192989347434,Algeria,Messaad,111772.4808,14.0,"Messaad, Algeria"
1021,2130,302.3940124511719,701.447021484375,436.66650390625006,379.1539916992188,316.9559936523437,416.3989868164063,230.41699981689453,420.26771245683943,300125.81603722,301077.82037947996,263592.38126358,296734.94162116,299365.97499207,299012.40205038,296215.2318595,300737.96459749003,3.876204288587593,43.62001597176751,France,Montpellier,293865.2648,73.0,"Montpellier, France"
1022,2131,581.4409790039062,996.7969970703125,655.3617401123047,490.03350830078125,482.0442428588867,594.1269989013672,197.88674545288086,596.5462777273996,101857.1610043,97822.44941085999,82402.92128789998,99391.43256075,101018.81390152,99262.96234702,97636.95600656001,104357.71164195001,4.068785226804359,48.293295711726444,France,Troyes,109941.4292,49.0,"Troyes, France"
1023,2132,1104.6529541015625,1167.4410400390625,767.2160034179688,449.197494506836,475.9200134277344,543.8939819335938,1670.9749755859375,870.8334165300641,73722.81055888,52808.23322175,50101.23906297999,69984.77160807,79536.50037776999,75814.16936565,76575.97585744,25685.07201303,3.1977603578926472,13.047180243900335,Niger,Dosso,340939.0818,16.0,"Dosso, Niger"
1024,2133,645.8989868164062,868.4612426757812,689.3149719238281,784.5772705078125,449.7075042724609,741.072998046875,284.406005859375,647.5909663609095,564482.30631384,553812.56561804,486772.29157190997,545212.21963859,510573.58804679,581278.3257901899,520612.50437423994,617907.7434201599,4.410062130093522,51.20401309325319,Belgium,Antwerp,792029.4699,376.0,"Antwerp, Belgium"
1025,2135,472.88600158691406,621.6074829101562,489.8074951171875,473.1600036621094,315.9289855957031,480.2040100097656,213.80099487304688,461.51685006277904,1329628.14444161,1320326.42522725,1235227.7831155697,1300319.3988370597,1308081.28060725,1339063.30484697,1297320.15312211,1347170.2135284499,4.371256493848334,50.85008298733131,Belgium,Brussels,1381517.485,266.0,"Brussels, Belgium"
1026,2138,455.96299743652344,1004.760009765625,542.4150085449219,457.2582550048828,467.89500427246094,714.978759765625,293.39025115966797,574.5927865164621,281834.22881585,281223.43853873,205315.70778186002,277846.20746162,282009.29117093,282201.23647163,266710.00562751,288277.75062033,4.483099312640246,52.18209440496365,Netherlands,Leiden,302156.7016,97.0,"Leiden, Netherlands"
1027,2142,799.427734375,1780.1864624023438,599.1270141601562,575.9314880371094,631.947998046875,1059.3674926757812,208.8395004272461,883.7946750095912,177953.70975106,160157.16333321002,76367.3058911,188429.57341795,186690.7511687,182843.40929335,128249.86725795001,198269.91713476,4.443291060200611,50.4256292033122,Belgium,Charleroi,253691.4586,124.0,"Charleroi, Belgium"
1028,2143,3405.320068359375,,511.35250091552734,681.5112762451172,842.1069946289062,740.677001953125,956.4012603759766,1018.1405999319894,36685.70451382,592.95829177,,61344.161283710004,56250.95538317,49811.584408259994,45445.3901336,35700.40028409,3.6672314826306884,32.49087435431262,Algeria,Ghardaia,109332.7047,23.0,"Ghardaia, Algeria"
1029,2144,566.3107452392578,1172.1669921875,568.1369934082031,551.0340118408203,537.4499816894531,634.5457611083984,346.12049102783203,659.5832168034144,150370.73861991998,145643.19620193,91972.54954974,148455.5971961,151550.19714568,154787.75547461,149820.73070515,157935.8854155,4.500811867196772,52.03831743916508,Netherlands,Zoetermeer,166121.4078,60.0,"Zoetermeer, Netherlands"
1030,2152,607.8494873046875,1014.8917541503906,781.6297454833984,806.6869812011719,550.1725158691406,1025.7540283203125,424.69325256347656,750.7682920183454,95415.14459659,97972.92493296,86802.88088072,91152.56673381,88565.91847665,97425.90290837,80390.39739279999,98893.91288754999,4.6489375740999614,52.48841377602988,Netherlands,Heemskerk,126174.605,54.0,"Heemskerk, Netherlands"
1031,2154,525.583984375,1936.47802734375,929.4644775390624,522.06201171875,514.3900146484375,715.1355285644531,448.8039855957031,889.2337254115513,118744.81958426,128975.26478797,62322.083037649994,105690.02364736,132576.67328648,136290.39368107,124845.6590505,133101.2209281,5.314254038718608,60.33834493509987,Norway,Bergen,148005.058,81.0,"Bergen, Norway"
1032,2155,415.1705017089844,998.5795135498047,551.5040130615234,534.411994934082,381.2957458496094,658.9034881591797,272.366756439209,550.2548544747489,191156.15574282,188653.60422723996,140721.74628798,190264.50850150996,182774.08707714,193246.13628166,179481.63647879,193626.37402196001,4.640585370488461,52.38152858917097,Netherlands,Haarlem,195554.1494,52.0,"Haarlem, Netherlands"
1033,2163,641.1105041503906,1362.862060546875,601.8709716796875,622.0670166015625,512.4500122070312,704.4199829101562,286.71800231933594,700.4662928581238,197093.15264712,194825.10332313,112246.90126669001,194331.68567570002,189417.91732531,207756.21438351,192476.71973150998,210841.50462744,4.676267155940571,51.816760000982455,Netherlands,Dordrecht,240822.6879,88.0,"Dordrecht, Netherlands"
1034,2166,635.6994934082031,1673.8410034179688,636.9167633056641,620.5459899902344,555.4492492675781,801.5545043945312,280.2590026855469,766.2242888041906,131218.38705035,130524.57127296002,66733.23971594,136431.65870203,130929.54075177999,144248.58396089997,123899.07730456,146949.28067628,4.784544687768308,52.65399914988054,Netherlands,Alkmaar,154295.5486,59.0,"Alkmaar, Netherlands"
1035,2167,540.3114776611328,929.8395080566406,634.1155090332031,622.1695251464844,428.87149810791016,776.4754943847656,304.2582473754883,638.559115273612,978063.96140724,966628.64072084,822267.88876507,959080.3267431799,938908.64659465,1025485.49709773,896715.7681963699,1032331.3492880901,4.860640582224617,52.359002879119295,Netherlands,Amsterdam,1128715.328,345.0,"Amsterdam, Netherlands"
1036,2168,383.37025451660156,909.7165069580078,357.8219909667969,366.6369934082031,374.38499450683594,549.6059875488281,190.1382484436035,488.6931483404977,143926.76772811002,142934.61119583,109057.08092804,145001.27156314,142246.22044943,143137.90576593002,135303.83313737,145770.38509958,4.39441188643228,45.4427217541608,France,Saint-tienne,172765.7184,46.0,"Saint-tienne, France"
1037,2169,725.6795043945312,1165.1702880859375,698.0334777832031,629.4684753417969,413.8594970703125,631.0772399902344,286.33551025390625,681.7600642613002,119375.96299627,102197.17492511,74539.01161057001,108838.54935037001,113635.20277947,124574.25264068,114441.72086902,126294.83840323999,4.773021660487286,51.589431936265676,Netherlands,Breda,135820.7646,48.0,"Breda, Netherlands"
1038,2172,574.9290161132812,790.822021484375,626.9010009765625,436.9660034179688,347.2439880371094,476.2770080566406,186.87650299072263,502.7349308558873,86538.5386641,80348.09139838,72712.18295202,81985.25435696,84934.48549099002,86098.75258033999,84735.08590979,89427.77364855999,4.351246132381514,43.83218496565214,France,Nimes,101743.2994,39.0,"Nimes, France"
1039,2175,,,2745.15087890625,478.5564956665039,,,,457.045786176409,46111.40303268,,,4504.8433312199995,44567.948021309996,,,,3.6431021710745157,6.83906092290783,Nigeria,Sagamu,107606.3715,31.0,"Sagamu, Nigeria"
1040,2177,1932.489013671875,2410.56591796875,492.7560119628906,491.53199768066406,1122.5989990234375,574.0240173339844,1357.5164794921875,1383.4619903564453,48050.5201803,36519.69688417,22364.5368391,83498.33348556,87869.64464049,57514.76055481,80382.72259714,46028.913630049996,4.170984271546083,35.22038929525234,Algeria,Bou Saada,133244.6531,35.0,"Bou Saada, Algeria"
1041,2181,411.3290100097656,988.897491455078,546.3709716796875,462.3520050048828,435.8944854736328,650.9420166015625,270.22198486328125,577.7899257114956,430378.95591136004,435895.90851154004,330437.67582653003,410023.69456819,429048.57915406,434953.99512470997,404298.75711739995,441885.29272062995,5.082120970210152,52.07609510847806,Netherlands,Utrecht,445244.7846,124.0,"Utrecht, Netherlands"
1042,2183,625.1957397460938,1321.4044799804688,700.3497467041016,742.9219970703125,466.34124755859375,695.5850219726562,299.0687561035156,770.6705055236816,143885.14640255,144483.72056165,90996.69703787,130148.67264626,141080.37793882002,159449.97393908,150829.00790441,168119.59285179002,5.061790620431083,51.5646395414207,Netherlands,Tilburg,196360.5261,63.0,"Tilburg, Netherlands"
1043,2185,529.2680053710938,3174.81689453125,753.8939819335938,447.8420104980469,458.72698974609375,700.1740112304688,1042.2640380859375,1066.3739253452845,119257.32420275,154439.08993456,36572.67148833,136306.3612052,158280.96498005,156619.91051441,145449.44995763001,103946.14392232001,5.719785041740982,58.92383298867235,Norway,Stavanger,161284.177,76.0,"Stavanger, Norway"
1044,2186,441.02099609375,839.0344848632812,508.3155059814453,437.2639923095703,397.0924987792969,522.3464965820312,201.1879959106445,500.905927998679,1096431.00464348,1083711.56735692,966765.66895848,1078554.2960165003,1093689.81975449,1093489.7613445602,1076831.706859,1110700.82265276,4.859595650375376,45.751580046609455,France,Lyon,1152368.368,270.0,"Lyon, France"
1045,2187,551.9555053710938,1798.178955078125,712.7355041503906,416.3032531738281,578.9874877929688,812.9544982910156,406.69024658203125,813.8246514456612,137611.16168090003,141549.30995876,63426.62779156,140962.37872238,151858.87820126,151443.49462273,128157.72206083001,152156.73046075,5.235460087717496,52.38031165187874,Netherlands,Almere,162856.9107,56.0,"Almere, Netherlands"
1046,2194,545.1682586669922,1050.6969909667969,674.1855163574219,588.2380065917969,431.4754943847656,735.7809906005859,299.57501220703125,646.1795741489956,114312.33678753,114805.90223685998,78059.97798589998,109232.46170145,112521.73443523,119376.46111323,106439.68789296999,119474.03873114,5.3181795205686955,51.708577605302516,Netherlands,'s-Hertogenbosch,121267.3901,45.0,"'s-Hertogenbosch, Netherlands"
1047,2197,350.2640075683594,672.9850158691406,398.2650146484375,410.0159912109375,399.8760070800781,487.05799865722656,221.95649719238284,437.19185529436385,202107.65088246,201643.84185186,190501.40759427001,200526.72280861,197012.57579119,200154.90615061,194581.773011,204032.52491846,5.040448308763558,47.31884091137823,France,Dijon,208040.141,69.0,"Dijon, France"
1048,2199,485.989013671875,1022.1925354003906,558.2669982910156,422.1004943847656,415.0700073242188,542.66650390625,262.83250427246094,538.2901436941964,134898.88939189998,134248.48399968998,95222.94977655,130217.79536287,134434.32512514002,137313.81040391,127708.69212398,137195.9636748,5.391981265335605,52.17032928603537,Netherlands,Amersfoort,142166.9789,41.0,"Amersfoort, Netherlands"
1049,2203,1605.0164794921875,1893.4020385742188,541.4469909667969,488.6945114135742,437.58900451660156,510.44274139404297,991.1520080566406,947.2995027814593,92192.21751727999,50392.34613694,41577.79673012,116499.67482767999,115912.93702894001,120994.92310382999,109710.17971014,82953.12041289001,4.533465473377623,35.71617595641036,Algeria,M'Sila,151507.3222,29.0,"M'Sila, Algeria"
1050,2205,664.5040283203125,1326.218994140625,687.5864868164062,614.52197265625,479.2514953613281,742.7670288085938,313.1730041503906,723.9168461390904,257289.8794914,244858.63430109,153343.24718476,238518.73511008,249909.93462092,268219.97032968997,248415.15368254998,271187.11822132,5.465986231328952,51.44333458384406,Netherlands,Eindhoven,280210.7019,104.0,"Eindhoven, Netherlands"
1051,2208,904.5455017089844,889.4492645263672,528.8320007324219,573.7474975585938,484.6627502441406,633.2689819335938,207.47624588012695,644.2418572562082,308926.65102883003,244430.12283161,246086.67364273,310334.3414428,303201.3562901,305729.13249739003,289163.05531255,319702.63749982,5.563344845252416,50.636572865052585,Belgium,Lige,381673.1479,158.0,"Lige, Belgium"
1052,2213,1246.4759521484375,1416.4865112304688,490.0780029296875,369.4169921875,354.8240051269531,437.697998046875,560.969970703125,725.5737135750907,140902.74621438002,86630.69702498999,66325.84777311,135359.53713135,148391.35750653,148061.15979575,141793.79356918,138712.78520838998,4.7626265613411585,36.074925304540436,Algeria,Bordj Bou Arreridjj,183429.4801,31.0,"Bordj Bou Arreridjj, Algeria"
1053,2216,,,923.280029296875,1321.009033203125,1876.7840576171875,1862.5660400390625,2787.967041015625,1292.451695033482,76123.40542315999,,,119541.63991109001,67432.81279918,47348.38350583,46706.8314399,16182.416230439998,4.240365355861215,8.138022236845979,Nigeria,Ogbomosho,356952.3915,67.0,"Ogbomosho, Nigeria"
1054,2219,514.0932540893555,915.2942504882812,615.0150146484375,695.5269927978516,460.8314971923828,782.7259979248047,273.6092529296875,631.1793193817139,156405.90032783,156400.91221298,118340.87104666,148620.34935026,145632.463946,158601.60711997002,140706.18281194,164189.24811855,5.8165033485217705,51.82757847699557,Netherlands,Nijmegen,180485.9247,60.0,"Nijmegen, Netherlands"
1055,2220,561.5047454833984,1182.1134643554688,586.7869873046875,668.9162445068359,469.0465087890625,817.3519897460938,252.27649688720703,690.5806078229632,107599.93275705,101522.83168281,59826.69027881,108134.70274783002,103470.04547534001,106062.35886268,85372.18946689,111891.55075180999,5.702055204065396,50.85122938809255,Netherlands,Maastricht,113652.6359,41.0,"Maastricht, Netherlands"
1056,2222,1154.4520263671875,,443.0119934082031,629.8800048828125,1082.6820068359375,509.65100097656256,,556.7462921142578,24966.237211580003,13546.187872229999,,24966.237211580003,24868.24807107,18054.65655428,24966.237211580003,,4.317968046332642,7.902226162214099,Nigeria,Ejigbo,119076.9299,18.0,"Ejigbo, Nigeria"
1057,2226,596.1099853515625,1399.22802734375,755.1080017089844,669.4110107421875,482.1080017089844,742.3319702148438,290.1165008544922,788.114638192313,173107.84534481,176602.72377789,92331.00749351,144194.44679388998,166181.36395581003,182880.26333087002,164081.35114972998,185610.71132493002,5.927487643188182,51.96854499353272,Netherlands,Arnhem,199884.004,87.0,"Arnhem, Netherlands"
1058,2228,493.80250549316406,811.6285095214844,460.95299530029297,400.26348876953125,391.29573822021484,454.76499938964844,207.03050231933594,479.80028642926897,849865.4163748899,834956.78042305,732457.7887561499,843445.97714344,844822.63540471,844329.84261023,835005.4419734401,859294.41292177,5.42129229778973,43.30850481941597,France,Marseille,909727.3216,255.0,"Marseille, France"
